KSCM	CSSD	TOP	KDU	Pirati	ANO	ODS	SZ	Svob	Usvit	Ostatni	Nevolici	mimo_byty	verici	vek_prumer	vdani	vzdelani_zakladni	vzdelani_stredni	vzdelani_maturita	vzdelani_vysoka	prac_studenti	nikdy_nezamestnani	studenti	nezamestnani	zamestnani	podnikatele	osvc
6	5	10	2	3	11	8	2	8	4	3	351	0	7.659	36.603	40.919	0.656	28.665	23.414	6.783	0.875	0.875	18.162	3.72	86.802	1.523	11.675
5	14	23	13	12	25	18	3	9	5	11	534	1.572	8.648	40.667	50.786	0.472	31.604	21.698	10.22	0.629	0.629	15.881	2.83	76.325	5.654	18.021
8	0	6	1	2	4	4	0	2	0	4	236	0	11.613	39.675	46.774	0	38.387	24.194	3.871	0	1.613	9.677	6.129	84.106	0.662	15.232
9	8	15	3	2	11	4	1	0	8	6	611	0.993	6.809	41.093	42.837	1.702	34.61	18.156	4.397	0.709	0.709	15.603	5.674	83.206	1.527	15.267
3	0	5	2	1	3	5	0	3	0	1	138	0	6.471	39.065	47.647	0	28.824	28.235	5.294	0.588	0	18.824	2.941	80.597	2.985	16.418
17	17	16	8	6	20	17	3	5	6	9	735	0.46	10.472	38.611	46.26	1.151	30.265	22.67	9.091	0.46	1.036	14.499	5.409	84.127	3.704	12.169
8	13	15	22	3	20	5	1	0	4	9	619	1.096	43.014	41.155	48.63	0	34.11	20.685	7.945	0.548	0.959	15.753	4.384	83.775	2.649	13.576
18	3	21	9	8	31	6	3	2	3	12	586	0.453	14.35	41.758	44.864	1.36	32.628	17.372	6.798	0.302	0.755	11.782	4.683	84.444	2.963	12.593
0	4	2	0	1	9	4	0	0	2	1	160	0	7.447	41.553	46.809	0.532	32.979	21.277	7.447	1.064	1.064	15.426	3.191	80.233	4.651	15.116
4	7	4	14	3	8	2	2	1	1	3	226	0.364	36.727	40.562	49.091	0	30.909	21.818	7.636	0	0.727	13.455	2.909	83.784	3.604	12.613
14	20	19	20	3	24	12	3	5	5	10	680	0.853	19.732	42.453	42.266	0.365	31.79	23.508	7.674	0.244	0.609	17.418	6.09	87.119	2.712	10.169
3	11	8	2	4	10	11	0	1	2	11	315	1.676	16.201	44.506	41.899	0.279	38.827	18.156	6.704	0.838	0.279	13.966	3.911	81.879	1.342	16.779
2	3	0	6	0	3	1	0	1	0	8	173	1.86	32.093	38.123	47.442	0.93	29.302	22.791	5.581	0	0.465	13.023	5.581	88.542	3.125	8.333
87	100	109	42	52	122	56	22	51	21	47	4379	1.937	9.646	42.354	44.06	0.261	30.819	24.376	8.827	0.67	1.117	13.575	4.507	83.074	3.554	13.372
0	1	1	1	1	4	1	1	0	0	0	31	3.448	10.345	45.328	37.931	0	24.138	17.241	17.241	0	6.897	13.793	10.345	66.667	8.333	25.000
7	4	1	2	0	7	8	0	3	1	5	184	2.917	5.417	37.877	47.917	0	32.5	20	3.333	0.833	0.417	14.583	2.917	89.286	1.786	8.929
6	7	6	7	4	15	5	6	3	4	5	365	0.693	11.547	39.657	46.651	0.231	33.487	19.169	6.928	0.693	0.924	14.319	4.85	80.925	2.312	16.763
8	12	4	15	0	7	1	4	2	5	4	266	0	33.025	40.395	47.531	0	40.741	17.284	3.086	1.543	0.309	12.037	5.556	87.826	2.609	9.565
12	3	1	0	7	7	5	1	1	2	7	175	0	10.695	39.86	41.711	0	27.273	32.086	3.743	0.535	0.535	8.556	5.348	92.784	0.000	7.216
20	10	6	0	2	14	5	0	3	1	6	333	0	12.073	44.594	49.606	0.525	40.157	13.911	3.675	0.262	1.837	13.648	5.249	77.181	1.342	21.477
7	4	7	2	5	14	5	1	2	4	8	281	0	13.824	40.268	48.529	0.588	30.588	25	8.529	1.176	0.882	17.647	3.824	76.506	4.217	19.277
3	12	1	5	0	11	3	0	2	1	0	290	0.904	12.651	41.877	46.386	0.602	35.241	18.675	7.229	0.301	0	13.554	4.217	77.305	4.965	17.730
13	2	1	2	0	15	1	0	1	0	9	305	0	5.319	38.174	47.872	0.266	40.691	16.223	2.66	0.798	1.33	17.819	7.181	84.756	1.220	14.024
5	12	14	4	3	15	9	2	1	2	4	459	0.508	8.475	40.203	51.186	0.169	33.39	23.898	6.102	0.339	0.169	14.915	4.915	78.189	3.292	18.519
7	12	12	0	0	10	15	5	2	3	3	267	0.647	5.825	41.256	45.307	0	42.395	17.476	7.12	0.647	0.647	11.327	3.883	77.519	0.775	21.705
0	2	7	2	0	6	10	0	3	4	4	161	0	13.198	38.947	41.624	0	30.964	22.335	9.137	0	0.508	16.751	4.061	81.928	3.614	14.458
10	18	27	4	11	17	17	5	14	7	7	755	0.97	9.267	39.4	49.892	0.108	29.203	26.724	8.405	0.539	0.647	13.147	3.987	84.856	3.125	12.019
15	10	22	2	8	35	18	0	11	11	9	708	0.592	9.242	40.329	50.118	0.118	30.095	25	12.085	1.659	0.355	14.218	4.976	82.199	3.927	13.874
2	3	7	4	0	13	5	0	2	1	5	119	0	12.821	40.977	47.436	0	25	26.282	12.179	0	0	10.256	1.282	70.833	4.167	25.000
4	10	23	7	11	11	10	1	6	5	17	423	0.83	12.863	38.733	43.568	0.415	30.083	25.726	8.506	0.83	1.245	18.672	3.942	84.279	3.493	12.227
4	5	9	4	2	11	8	0	3	2	4	233	0	18.929	41.675	46.786	0.357	32.143	20.714	7.857	0.714	1.071	13.929	3.571	78.512	4.132	17.355
4	7	4	2	0	4	3	0	0	2	0	121	1.379	11.034	42.355	39.31	0.69	37.931	20.69	5.517	0.69	0.69	7.586	8.276	89.091	1.818	9.091
2	6	2	5	0	2	0	0	3	0	1	140	5.65	11.299	48.003	44.068	0	44.633	14.689	2.825	0.565	0	5.085	7.345	87.097	3.226	9.677
6	3	3	1	1	12	5	0	3	0	6	302	2.493	3.047	38.335	48.199	0.554	34.072	18.837	3.601	0.277	0	14.404	1.939	81.988	1.863	16.149
8	7	16	13	4	9	25	6	6	3	7	456	0.698	15.358	39.584	44.154	0.524	30.716	21.815	8.028	0.698	0.524	16.405	4.014	80.165	2.893	16.942
17	18	5	5	1	10	3	0	1	1	8	543	1.664	10.439	41.317	49.319	0	37.368	18.608	3.48	0.303	0.908	17.095	5.598	84.926	4.044	11.029
6	3	4	8	1	6	3	0	0	1	4	186	0	32.174	39.452	43.478	0.435	32.609	20.87	3.478	0	0.87	14.783	5.652	90.123	2.469	7.407
13	18	2	14	6	13	6	3	8	3	13	612	3.36	21.505	40.911	43.952	0	31.452	25	9.274	0.538	0.672	13.575	5.645	81.231	4.000	14.769
4	4	6	1	3	14	0	2	0	0	3	120	0	9.16	43.767	43.511	0.763	29.008	25.954	3.817	0	0.763	15.267	8.397	89.362	2.128	8.511
4	7	8	0	0	13	6	0	3	6	1	419	0.594	10.495	43.02	45.545	0.792	35.248	21.386	3.168	0.99	0.792	12.673	3.96	84.422	2.513	13.065
4	10	13	9	1	14	10	9	2	1	3	506	0.656	22.623	40.825	45.41	0	33.607	23.77	7.705	0.656	0.164	19.016	4.098	81.818	4.167	14.015
12	15	3	5	10	18	11	2	4	4	11	480	0.515	8.591	40.452	48.625	0.172	35.395	20.962	5.842	0.172	0.687	15.636	5.67	74.694	2.857	22.449
6	6	3	3	6	5	8	1	0	0	2	191	0	10.7	41.455	45.267	0.412	27.984	23.457	5.35	0	0.412	16.461	2.881	84.270	3.371	12.360
5	7	7	2	3	11	3	1	1	1	1	272	1.813	4.834	39.26	48.338	0.302	37.462	22.659	3.625	0.302	0.302	12.991	4.834	88.435	1.361	10.204
0	8	1	0	0	7	2	0	3	0	3	160	0	5.405	45.019	47.027	0.541	41.081	16.757	3.243	0.541	0.541	10.811	3.243	83.333	2.564	14.103
6	8	14	7	0	19	13	10	5	7	15	343	1.412	7.529	40.773	50.118	0	35.059	17.412	7.294	0.706	0.235	17.882	2.824	76.543	3.704	19.753
3	11	4	2	2	9	3	1	3	2	3	283	0.285	8.262	41.48	47.578	0	37.892	22.222	2.849	0	0.57	9.687	5.128	83.660	1.307	15.033
35	54	30	15	18	80	28	5	7	19	38	1795	0.3	9.356	40.858	44.893	0.3	32.318	22.017	7.039	0.773	0.558	16.266	3.948	82.694	3.420	13.886
6	13	5	4	1	22	3	1	8	12	6	779	0.521	6.674	39.515	49.322	0.313	37.226	19.812	3.754	0.521	0.73	14.807	5.527	77.600	2.667	19.733
8	6	6	2	2	17	8	2	3	1	8	334	0.694	5.556	39.032	42.361	0.463	32.639	21.065	6.944	1.62	1.852	12.731	5.556	82.105	3.684	14.211
83	120	104	51	35	143	138	21	65	30	73	5689	0.265	8.665	41.143	41.836	0.46	29.925	22.555	6.882	0.599	0.794	15.255	4.193	79.769	3.498	16.733
2	2	3	2	2	11	7	2	2	1	6	259	1.37	8.562	43.425	50.685	0.342	44.521	17.123	1.712	0	0.685	14.384	4.11	88.793	0.862	10.345
1	8	5	5	2	4	5	0	4	1	3	256	1.582	8.228	39.592	41.456	0	32.278	20.253	2.848	0.633	0	14.241	3.797	77.778	4.274	17.949
6	6	6	1	3	10	6	1	4	4	4	376	0.847	9.746	40.107	45.975	0	36.017	16.737	6.78	1.483	0.636	16.314	3.814	84.038	2.347	13.615
2	4	4	0	3	8	1	0	0	2	4	118	0	9.028	40.924	54.167	1.389	40.972	26.389	5.556	0.694	0.694	14.583	3.472	88.889	4.762	6.349
17	14	4	0	0	12	5	0	3	3	4	207	0	4.049	41.144	49.798	0	35.223	20.243	4.049	1.215	0	13.765	5.263	92.473	1.075	6.452
6	5	4	3	0	7	3	0	1	1	4	196	0	7.798	44.832	50.917	0.917	34.862	18.349	4.128	0.459	2.294	12.385	5.505	81.250	1.250	17.500
4	11	3	6	2	13	6	1	0	5	3	493	1	11.167	40.314	50.167	0.167	37.833	20.5	4.5	0.833	0.333	16.833	4	79.767	5.058	15.175
18	18	28	4	12	36	24	1	2	5	17	825	1.167	6.907	39.685	44.942	0.486	32.004	24.319	7.977	0.875	0.778	14.786	3.113	76.253	5.229	18.519
35	32	41	16	6	42	31	7	19	5	20	1396	0.803	7.758	38.818	49.01	0.107	29.374	23.81	9.631	0.749	0.428	16.372	2.836	80.144	5.535	14.320
2	8	5	2	0	9	5	0	2	1	4	268	0.627	10.345	43.817	44.514	0	39.185	18.495	4.075	0.313	0.313	11.599	6.27	90.083	1.653	8.264
1	2	2	5	0	3	0	2	1	1	4	133	0	14.894	38.188	42.553	0	31.915	24.823	5.674	0	0.709	14.894	5.674	83.582	0.000	16.418
4	1	5	0	1	9	9	0	0	3	2	143	0	5.114	37.972	44.318	0	33.523	27.273	6.25	0.568	1.136	14.205	6.25	78.082	5.479	16.438
0	1	2	3	0	3	3	3	4	1	2	112	0	7.519	42.094	48.12	0.752	29.323	25.564	9.774	0	0	11.278	3.008	75.439	3.509	21.053
3	11	8	1	3	21	21	2	4	6	8	496	0.482	5.788	38.088	48.875	0.322	35.691	20.096	5.949	0.482	0.161	14.791	3.698	74.812	4.511	20.677
3	4	1	0	1	0	0	0	0	0	4	63	0	11.236	38.691	44.944	0	46.067	11.236	3.371	0	0	12.36	5.618	94.595	0.000	5.405
1	2	1	0	2	0	0	1	0	0	1	88	0	7.955	43.966	39.773	1.136	37.5	18.182	3.409	0	0	12.5	4.545	90.625	0.000	9.375
3	5	6	0	0	5	3	1	0	1	2	151	0	6.742	43.371	32.584	0	37.079	24.719	3.371	0	1.685	8.989	7.303	79.268	0.000	20.732
13	10	67	7	13	51	34	9	14	3	20	847	0.905	5.016	33.399	47.039	0	11.76	25.411	20.559	0.987	0.411	19.161	2.056	82.883	7.568	9.550
11	5	11	1	3	7	5	1	3	3	3	291	0.941	11.059	37.961	47.294	0	32.706	20	9.647	0.471	0.235	12.235	4.471	79.581	4.712	15.707
11	5	12	7	7	8	11	3	4	0	16	446	1.372	12.521	39.646	46.998	0.172	31.732	21.955	8.919	0.515	0.686	16.467	4.46	80.451	3.383	16.165
5	2	9	0	0	10	1	0	1	0	4	169	0	5.208	41.092	46.354	0.521	30.208	24.479	9.375	1.042	0	11.458	2.604	74.699	6.024	19.277
72	100	113	35	16	128	44	20	53	21	46	3338	1.26	6.338	40.285	47.548	0.368	24.462	25.082	11.863	0.737	0.465	13.239	2.365	85.528	4.712	9.760
19	8	12	11	3	25	10	2	5	7	5	794	1.741	6.383	39.303	39.845	8.607	30.948	17.602	4.449	0.87	0.774	14.797	4.739	82.474	1.546	15.979
7	3	6	0	0	5	4	0	0	0	5	205	0.694	3.819	41.233	42.361	0.347	38.542	14.931	5.208	1.042	0	12.153	2.431	85.321	1.835	12.844
14	7	10	2	3	9	6	2	6	1	5	419	1.597	5.19	41.16	46.707	0.998	36.527	22.156	5.988	0	0	15.968	4.79	77.665	1.523	20.812
43	29	17	6	5	35	16	1	4	5	19	1305	0.33	5.277	43.45	44.525	5.013	39.842	15.369	2.045	0.528	0.66	13.72	5.277	83.694	1.572	14.735
36	47	32	17	23	62	47	8	20	20	41	2344	0.178	9.722	40.888	40.207	0.499	31.517	22.685	7.479	0.855	0.855	15.313	4.915	85.762	2.612	11.626
2	10	17	9	3	9	6	5	3	3	4	393	1.075	13.978	39.807	49.892	0.215	29.032	25.161	11.398	0.43	0.645	12.473	3.226	76.712	2.740	20.548
3	13	8	1	1	9	5	1	0	5	7	160	1.058	5.291	43.008	52.381	0	39.153	25.397	5.291	0	0.529	9.524	3.704	87.368	3.158	9.474
8	3	5	2	0	6	4	2	7	1	4	173	0	4.911	37.45	45.089	0.893	32.589	15.179	4.018	0.446	0.446	15.625	4.464	79.730	5.405	14.865
2	3	2	2	0	5	2	2	0	0	2	103	0	7.031	41.617	43.75	0	33.594	21.094	7.813	1.563	0	17.969	3.906	86.667	1.667	11.667
6	6	8	1	1	10	3	0	0	1	5	102	0	4.167	42.882	49.306	0	36.111	20.139	5.556	2.083	0	13.889	1.389	85.417	2.083	12.500
36	23	46	7	12	57	50	10	25	10	15	1406	0.401	5.839	38.776	46.651	0.057	29.823	24.556	11.276	0.687	0.572	16.428	3.835	82.055	2.471	15.475
2	5	12	4	3	12	1	1	3	0	2	197	2.222	5.926	37.259	47.037	0.37	28.519	24.444	7.778	0.37	0	15.926	2.222	78.676	3.676	17.647
5	4	4	5	3	5	11	0	0	1	4	242	0.315	6.94	43.748	47.95	0	36.593	23.975	5.363	0.631	0.315	12.618	3.785	76.642	5.109	18.248
4	8	18	5	5	12	7	2	2	3	5	299	0	11.019	39.203	44.904	0	29.477	28.375	7.438	0.826	0.826	17.631	4.132	84.416	2.597	12.987
5	5	6	5	2	8	10	1	0	1	2	228	3.987	7.309	35.669	50.166	0	23.256	28.904	12.292	1.329	0	17.608	1.993	87.050	6.475	6.475
2	6	19	0	0	10	9	4	1	1	3	226	1.389	12.5	40.131	47.569	0.347	36.806	24.653	5.556	0	1.042	15.972	2.431	74.576	3.390	22.034
2	0	2	1	0	2	0	1	3	0	1	99	0	4.237	39.449	50	0.847	27.119	16.949	9.322	0	0.847	13.559	3.39	78.431	0.000	21.569
6	8	10	2	2	12	10	2	3	3	5	353	0	5.025	39.596	42.965	0.251	37.437	23.116	4.02	0.754	0.503	14.07	3.266	85.000	1.667	13.333
1	1	1	2	2	14	2	0	2	1	5	101	0	11.475	41.82	45.082	0.82	36.885	19.672	3.279	0	0.82	9.016	6.557	76.596	0.000	23.404
6	1	12	2	1	18	17	0	1	4	3	293	1.173	8.504	44.128	51.32	0.587	35.484	23.167	9.971	0.88	0	12.023	2.053	75.949	1.266	22.785
2	4	3	0	0	4	4	1	1	2	6	143	0	5.952	39.131	43.452	0	34.524	21.429	1.786	0.595	0	13.69	4.762	81.429	1.429	17.143
62	97	124	95	34	125	88	31	60	24	84	4583	1.294	10.441	40.332	45.068	0.245	29.783	24.099	8.307	0.804	0.909	15.25	4.022	84.064	3.694	12.242
3	7	3	0	1	7	1	1	1	3	5	185	0	6.452	41.694	46.774	0.403	40.726	18.548	3.629	0	0.403	12.097	5.645	83.654	2.885	13.462
3	7	3	0	1	4	5	3	0	3	6	98	0	10.833	40.892	41.667	0	30.833	21.667	2.5	0.833	0	10.833	0.833	88.235	0.000	11.765
1	1	8	0	1	9	0	3	0	1	2	62	0	8.219	41.678	45.205	0	36.986	28.767	4.11	0	1.37	16.438	6.849	75.000	0.000	25.000
12	7	6	5	0	21	14	1	4	2	3	355	0.231	15.046	44.692	48.148	0.463	36.343	18.981	4.861	0.463	0.463	14.12	3.472	82.759	3.448	13.793
30	35	37	27	14	50	43	6	17	9	19	1360	0.799	9.711	39.141	46.958	0.061	29.932	25.323	8.543	0.492	0.738	17.578	3.258	80.891	4.741	14.368
4	7	6	2	2	13	9	1	4	5	3	311	0	11.702	40.172	49.468	0	28.191	25	6.649	0	0	12.766	2.926	84.000	3.333	12.667
11	9	66	16	15	50	27	10	17	6	15	1101	0.619	8.198	36.661	47.951	0.077	19.644	23.202	19.412	0.541	0.464	16.937	2.011	77.138	7.401	15.461
6	10	3	0	0	10	6	1	2	2	7	236	0.321	15.705	46.904	39.423	0.962	31.09	21.154	2.885	0.321	0.321	8.654	1.923	86.239	2.752	11.009
5	5	1	0	3	8	0	1	0	0	5	161	0.541	6.486	42.592	42.162	0.541	38.378	16.757	3.784	0	2.162	5.405	10.811	76.667	3.333	20.000
2	0	2	0	2	3	2	2	3	0	1	112	0	7.895	37.758	39.474	1.974	30.263	13.158	3.289	0	1.316	12.5	5.263	84.746	3.390	11.864
10	2	5	0	0	8	0	0	0	0	2	119	0	0.69	39.231	45.517	0.69	42.759	19.31	5.517	0	0.69	13.103	3.448	85.915	2.817	11.268
380	460	491	250	230	551	288	123	266	82	334	18615	0.486	10.982	40.787	43.655	0.293	26.542	26.74	11.791	0.792	0.719	14.915	4.342	82.119	4.677	13.204
5	2	3	0	6	4	4	3	2	3	3	91	0	12	31.677	48	0.8	22.4	29.6	9.6	0.8	0	10.4	2.4	85.484	6.452	8.065
11	10	5	13	3	20	5	1	5	6	5	437	1.167	18.482	42.404	46.109	0	32.101	21.012	7.977	0	0.195	13.23	4.475	78.646	4.688	16.667
0	3	7	3	2	7	4	0	2	0	3	129	5.291	7.937	40.09	43.915	0	32.275	19.048	12.169	0.529	0	13.228	2.116	72.043	8.602	19.355
9	5	14	22	0	8	6	0	1	1	11	525	1.99	26.202	46.076	52.239	0.166	38.806	20.066	6.799	0	0.332	13.93	3.151	82.278	1.688	16.034
6	14	34	4	3	37	4	5	3	2	7	479	5.008	7.846	39.676	47.078	0	26.544	23.372	14.19	0.167	0.501	14.023	4.007	69.261	6.615	24.125
3	14	0	0	1	2	3	0	1	1	5	133	0	7.487	41.922	37.968	1.07	36.364	16.043	5.348	0.535	1.604	14.439	6.417	73.134	2.985	23.881
3	3	1	2	2	12	2	0	4	0	6	176	0	15.493	41.913	47.418	0	37.089	23.005	6.573	1.408	0.939	14.554	5.634	90.217	0.000	9.783
10	3	12	1	3	16	4	0	1	2	8	304	0	9.756	37.988	46.341	0.488	33.415	17.317	6.829	0.244	0	13.659	4.878	80.745	11.180	8.075
5	2	1	2	0	6	0	2	2	1	2	226	0	9.2	47.296	44.8	0	38.4	12.8	4	0.8	0.4	13.2	6.8	83.544	1.266	15.190
7	13	42	9	8	23	14	6	5	2	11	414	10.019	14.258	44.404	44.509	0.193	29.672	24.277	12.909	0.193	0	12.331	2.119	75.862	3.941	20.197
5	4	7	6	2	10	2	3	1	2	2	260	0	15.541	39.741	45.27	0.338	39.527	19.932	2.027	1.014	0.338	15.203	3.041	80.800	5.600	13.600
5	3	21	1	4	13	3	1	5	0	1	222	6.226	10.506	42.189	45.525	0	23.735	28.016	16.732	0.778	1.946	12.84	3.113	71.875	7.813	20.313
3	3	1	9	0	1	4	2	0	0	7	86	7.447	20.213	47.021	56.383	0	37.234	24.468	4.255	0	0	11.702	2.128	88.889	5.556	5.556
6	2	1	8	0	8	0	0	0	0	1	118	0	27.517	42.601	53.691	0	38.926	11.409	2.685	0	0.671	18.121	8.725	87.755	0.000	12.245
1	4	7	1	0	14	11	0	0	1	4	171	1.357	10.407	39.4	44.344	0.452	27.149	22.624	11.312	1.357	0.452	17.195	2.715	67.708	9.375	22.917
5	5	20	9	2	14	1	5	0	1	5	273	3.476	9.893	33.91	45.187	0.802	18.984	23.797	12.299	0.535	0.535	13.102	4.813	86.585	1.829	11.585
0	0	7	0	2	1	7	2	1	0	1	79	17.442	13.953	37.977	37.209	0	30.233	23.256	10.465	0	0	19.767	3.488	57.500	10.000	32.500
8	7	14	0	2	20	7	3	0	0	2	232	0	10.069	39.493	43.403	0	32.639	16.667	10.417	0.347	0.347	12.5	3.472	75.862	8.621	15.517
8	15	53	5	5	39	13	12	6	2	12	571	0.985	6.61	38.387	43.601	0.422	26.301	20.956	13.221	1.406	0.141	14.346	1.969	80.063	2.848	17.089
1	4	5	1	0	18	1	1	0	7	4	202	3.861	17.375	41.756	44.015	0	37.066	19.691	5.792	0.772	0.772	14.672	3.475	68.132	8.791	23.077
51	103	87	88	38	125	56	13	38	25	57	3889	1.641	14.569	43.017	41.365	0.8	32.139	21.553	7.825	0.56	0.54	13.968	4.243	82.477	3.597	13.926
193	200	131	252	48	247	84	19	78	54	110	8157	0.434	17.298	41.998	44.562	0.192	35.09	22.115	6.291	0.545	0.666	15.531	4.827	81.462	4.700	13.838
1	8	1	19	2	4	4	0	0	1	6	161	0	40.206	46.868	44.845	0.515	47.423	10.825	1.546	0	0	9.278	4.639	90.625	3.125	6.250
1	1	6	1	1	4	0	0	0	0	6	43	3.03	12.121	34.955	39.394	0	22.727	18.182	6.061	0	0	21.212	4.545	46.667	6.667	46.667
7	2	10	2	0	22	0	1	3	0	1	106	0	6.504	46.134	60.163	0	27.642	24.39	16.26	0.813	0	9.756	2.439	68.182	4.545	27.273
14	2	2	0	0	5	0	0	0	1	0	184	0	2.817	39.242	38.498	0	35.681	12.676	2.347	0.939	0	11.737	2.817	86.301	1.370	12.329
19	10	9	19	3	8	9	2	3	7	10	641	0.402	16.466	41.162	46.988	0.803	39.224	19.411	4.418	0.134	0.937	16.867	6.56	84.014	2.721	13.265
3	10	1	9	1	13	2	0	0	0	3	141	2.424	17.576	43.272	41.818	0.606	35.758	17.576	2.424	0	1.818	12.121	6.061	82.000	2.000	16.000
13	11	4	6	0	14	6	0	1	1	7	336	0.488	14.878	43.066	43.902	0.488	35.122	23.902	6.585	0	0.488	14.878	6.098	84.516	3.871	11.613
28	11	4	1	6	12	6	3	4	0	5	398	2.679	8.929	44.355	47.768	0.67	39.063	21.652	5.134	0.893	0.67	10.268	5.134	78.333	2.222	19.444
10	4	0	3	0	7	2	2	1	1	5	108	0	19.858	42.729	45.39	0	35.461	15.603	3.546	0	2.128	11.348	3.546	79.592	8.163	12.245
24	38	30	64	4	26	13	10	11	9	28	1564	0.103	14.139	39.361	44.113	0.36	34.499	19.023	4.936	0.463	0.977	15.424	5.656	84.366	2.254	13.380
2	3	3	2	1	5	2	1	0	0	3	280	0.272	11.989	41.251	49.591	0.545	37.875	14.986	2.452	0	0.545	14.986	3.27	77.165	2.362	20.472
7	1	0	0	0	1	2	0	5	0	0	88	0	8.491	39.094	55.66	0	33.962	19.811	4.717	1.887	0.943	13.208	0.943	84.314	3.922	11.765
2	0	3	0	1	6	2	0	1	1	1	140	0	6.716	37.184	44.03	0.746	32.836	20.149	2.985	0.746	2.239	12.687	5.224	83.871	8.065	8.065
69	46	34	20	11	69	29	10	16	22	46	2502	0.326	14.654	41.549	45.659	0.457	32.996	20.92	5.222	0.587	1.11	14.948	5.875	79.199	3.742	17.058
29	22	17	8	4	23	13	4	10	6	15	1020	0.163	10.407	40.739	43.821	1.22	38.13	19.024	4.309	0.569	1.057	15.122	6.016	86.192	2.929	10.879
2	1	0	0	1	4	1	1	0	0	2	63	0	4.706	44.324	38.824	0	45.882	10.588	4.706	0	1.176	7.059	1.176	82.500	5.000	12.500
2	9	5	6	2	11	4	0	6	2	8	331	0	10.488	41.805	49.024	0.488	41.463	21.707	2.927	0.488	0.488	12.927	3.171	82.320	4.420	13.260
2	10	20	73	6	12	5	3	7	9	5	651	0.501	46.742	38.787	46.742	0.376	36.591	18.797	7.769	0.627	0.251	18.17	5.514	77.950	3.727	18.323
2	9	0	21	1	2	0	0	1	0	6	199	0.408	28.98	39.107	48.98	0	38.776	14.694	4.082	0.408	0.816	17.959	5.714	76.744	6.977	16.279
0	5	2	0	1	1	2	0	2	0	1	81	0	7.563	39.144	40.336	0	28.571	31.092	9.244	2.521	0	12.605	5.042	84.211	1.754	14.035
2	4	12	2	7	8	5	1	3	0	7	246	0	9.375	37.366	45.455	0	27.841	21.307	6.534	0.568	0.284	15.057	2.841	76.871	3.401	19.728
14	4	12	4	4	19	2	0	3	3	9	480	0.678	8.814	39.966	46.441	1.017	39.661	20.847	5.593	1.356	0.339	13.559	3.22	79.487	4.029	16.484
5	1	15	3	2	13	3	2	8	1	3	248	0.926	8.951	37.961	41.049	0	32.407	21.296	10.802	0.617	0.617	15.741	3.086	75.817	3.922	20.261
2	4	2	0	3	10	5	1	8	2	5	260	1.582	6.329	40.937	45.253	0.316	35.759	18.038	5.063	0.633	0	12.658	6.646	89.764	1.575	8.661
4	3	9	0	1	10	4	1	1	1	4	122	11.585	1.22	40.689	45.122	0	38.415	25	4.878	0.61	0.61	15.854	4.878	66.667	1.515	31.818
6	2	0	2	0	4	1	0	0	0	7	131	9.467	17.16	42.946	44.97	0	40.237	19.527	4.142	0.592	0	18.343	4.142	78.182	5.455	16.364
14	16	16	73	10	34	10	2	8	7	15	1090	0	29.49	40.395	47.524	0.591	35.698	20.99	5.691	0.296	0.961	16.925	5.617	80.906	4.528	14.567
0	1	5	0	0	8	0	0	1	2	0	69	0	6.757	44.973	60.811	0	33.784	12.162	10.811	1.351	0	9.459	0	84.615	0.000	15.385
5	8	1	1	2	14	1	1	1	2	1	108	0	6.299	39.783	38.583	0	33.071	22.047	3.15	0.787	0.787	13.386	8.661	86.000	0.000	14.000
2	7	5	12	3	3	0	0	2	1	10	238	0.375	21.723	43.38	49.438	0.749	37.453	15.73	4.494	0	1.873	14.981	3.745	92.381	1.905	5.714
3	0	1	6	1	0	0	0	0	1	0	116	0	25.926	42.367	44.444	2.222	40	21.481	5.185	1.481	0	8.889	2.222	86.275	3.922	9.804
6	0	10	0	0	10	4	0	6	2	8	179	3.017	5.603	41.6	40.948	1.293	30.172	19.397	5.603	0.862	2.155	13.362	5.172	88.764	1.124	10.112
1	2	3	3	2	10	0	3	1	1	2	75	1.282	30.769	46.487	43.59	0	47.436	14.103	2.564	0	1.282	17.949	3.846	80.000	0.000	20.000
4	7	2	9	2	4	1	1	4	3	7	123	3.311	31.788	41.407	49.007	0.662	33.113	21.854	7.947	0	0.662	9.272	3.311	78.571	4.286	17.143
5	4	4	7	0	3	2	0	1	1	3	122	0	18.045	43.447	45.113	1.504	38.346	18.797	5.263	0.752	1.504	11.278	5.263	81.356	0.000	18.644
9	2	3	1	3	3	0	1	0	0	1	127	0	8.276	38.764	58.621	0	42.759	13.793	4.138	0	0	21.379	3.448	92.727	1.818	5.455
24	12	15	6	6	31	5	5	8	3	17	691	1.322	10.022	38.941	47.687	0.22	31.388	23.899	7.269	0.441	0.551	14.537	3.744	82.418	3.022	14.560
50	61	57	84	10	27	27	10	11	6	33	2054	1.023	16.096	42.046	45.848	0.275	32.231	19.795	6.494	0.433	0.945	14.443	4.093	84.701	2.533	12.766
19	32	57	9	22	82	30	2	18	6	22	1693	0.774	6.434	40.739	45.235	0.242	31.785	24.867	7.209	0.629	1.016	12.724	5.273	79.887	3.390	16.723
5	4	7	1	2	8	7	0	8	6	7	303	1.408	4.93	38.653	42.723	0.469	29.577	23.005	7.512	0.469	0.235	11.502	3.286	82.828	3.030	14.141
